name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
durres,2022-07-19,33.3,17,26.4,32.4,17,26,14.3,51.9,0,0,0,,0,0,20.9,22.3,329.6,1016.4,4,10.6,341.7,29.4,10,10,2022-07-19T05:25:12,2022-07-19T20:11:24,0.69,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-20,35,17,26.8,33.6,17,26.5,13.5,47.6,0,0,0,,0,0,34.2,27.7,317.5,1016.5,2.9,11,341.8,29.4,10,10,2022-07-20T05:26:04,2022-07-20T20:10:39,0.75,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-21,33,17,26.4,32.6,17,26.5,15.4,53.2,0,0,0,,0,0,20.5,25.8,334.6,1015.4,0.1,11.5,342.7,29.5,10,10,2022-07-21T05:26:56,2022-07-21T20:09:52,0.76,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-22,35,18,27.3,36.5,18,27.9,16.5,54,0,0,0,,0,0,19.1,22.3,331.4,1015,2.7,11,337.8,29.1,9,10,2022-07-22T05:27:49,2022-07-22T20:09:03,0.79,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-23,36,20,28.1,36.8,20,28.2,16.3,52.2,0,0,0,,0,0,11.9,14.8,303.4,1015,1,11.2,337.8,29.1,9,10,2022-07-23T05:28:43,2022-07-23T20:08:13,0.82,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-24,36,18,28,36.8,18,28.3,17.3,56.1,0,0,0,,0,0,17.6,20.5,348,1014,1.8,11.4,342.3,29.4,10,10,2022-07-24T05:29:37,2022-07-24T20:07:21,0.86,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999,remote"
durres,2022-07-25,38,18,27.8,39.5,18,28.4,17,55.3,0,0,0,,0,0,31.3,27.7,333.6,1011.7,2.4,10.8,332.7,28.8,9,10,2022-07-25T05:30:32,2022-07-25T20:06:27,0.89,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-26,37,21,28.6,42.6,21,30.1,18.8,58.1,0,0,0,,0,0,16.6,18.4,250.2,1009.8,1.8,10,331.6,28.7,9,10,2022-07-26T05:31:28,2022-07-26T20:05:31,0.92,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-27,37,21,28.4,40.1,21,29.2,18.4,57.5,0,0,0,,0,0,17.3,16.6,336.1,1008.4,6.4,10.8,331.7,28.7,9,10,2022-07-27T05:32:24,2022-07-27T20:04:33,0.96,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-28,35,22,28.2,37.9,22,29.3,19.9,62.7,0,0,0,,0,0,27,25.9,345.6,1010.3,11.7,10.8,326.3,28.4,9,8,2022-07-28T05:33:20,2022-07-28T20:03:34,0,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-29,34.8,20,27.5,40.9,20,28.8,19.4,64.1,0,0,0,,0,0,24.1,24.1,333.2,1012.5,1.6,10.8,334.2,28.8,10,10,2022-07-29T05:34:17,2022-07-29T20:02:34,0.02,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-30,34.6,18,27.5,41.1,18,28.7,19.3,64.3,0,0,0,,0,0,21.2,22.3,330.1,1012.1,1.3,10.4,328.2,28.3,9,10,2022-07-30T05:35:14,2022-07-30T20:01:31,0.06,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-07-31,34,21,27,38.3,21,28.3,19.7,65.6,0,0,0,rain,0,0,25.6,16.6,287.4,1011.2,24.7,11.2,318.9,27.6,9,30,2022-07-31T05:36:12,2022-07-31T20:00:27,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-01,34.1,18,26.9,33.1,18,26.6,15.3,54.5,0,0,0,,0,0,54,31.7,342.7,1009.8,13.2,11.2,328,28.1,9,10,2022-08-01T05:37:10,2022-08-01T19:59:22,0.13,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-02,35,15,26.7,34.3,15,26.7,15.3,54.6,0,0,0,,0,0,48.6,31.7,329.2,1011,9.9,10.8,327,28.2,9,10,2022-08-02T05:38:09,2022-08-02T19:58:15,0.16,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-03,36,19,27.4,38.5,19,27.6,15.9,53.4,0,0,0,,0,0,31.3,27.7,347.3,1012.2,16.7,10.8,319.3,27.6,9,10,2022-08-03T05:39:07,2022-08-03T19:57:06,0.2,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-04,36,17,27.6,35.1,17,27.2,14.4,49.5,0,0,0,,0,0,31.7,27.7,330.7,1013.1,11.5,11.6,323.8,28,9,10,2022-08-04T05:40:06,2022-08-04T19:55:56,0.23,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-05,35,19,27.5,36.7,19,27.8,15.9,51.5,0,0,0,,0,0,23.4,22.3,319.2,1012.4,20.7,11.2,322.5,27.9,9,10,2022-08-05T05:41:06,2022-08-05T19:54:45,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-06,35,20,27.5,42,20,28.5,17.6,56.9,0,0,0,,0,0,23.4,22.3,324.1,1010.3,24.8,10.8,318.7,27.6,9,15,2022-08-06T05:42:05,2022-08-06T19:53:32,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-07,38,20,29.4,38.9,20,29.5,16.3,50.8,0,0,0,,0,0,56.2,25.8,4.5,1009.5,47.8,10.4,199.6,17.3,9,15,2022-08-07T05:43:05,2022-08-07T19:52:18,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-08,37,23,29.3,36.5,23,29.3,16.7,50,0,0,0,,0,0,31.7,31.7,349.2,1011.1,45.1,10.8,256.8,22.1,8,15,2022-08-08T05:44:05,2022-08-08T19:51:02,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-09,35,20,26.8,36,20,27.1,16.6,55.8,0,0,0,,0,0,17.6,24.1,122.2,1012.9,50.1,10.4,243.1,21,9,30,2022-08-09T05:45:05,2022-08-09T19:49:45,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-10,36.1,19,27.1,34.8,19,27.1,16,55.1,0,0,0,,0,0,36.7,35.3,356.9,1012.3,51.9,10,277.5,24.1,9,10,2022-08-10T05:46:05,2022-08-10T19:48:27,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-11,35,18,27.5,36.7,18,27.5,16.4,55.3,0,0,0,,0,0,32.4,25.9,326.9,1012,56.8,10.8,306.1,26.5,9,30,2022-08-11T05:47:05,2022-08-11T19:47:08,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-12,34,18,25.5,33.3,18,25.6,16.3,59.5,0.125,100,8.33,rain,0,0,18.4,25.9,131,1011.7,80.7,10.8,250.5,21.6,8,30,2022-08-12T05:48:05,2022-08-12T19:45:47,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-13,29.3,20,24.4,29.5,20,24.3,16.4,63.1,0.994,100,4.17,rain,0,0,27.4,24.1,350.5,1010.8,75,10.8,224.5,19.5,9,10,2022-08-13T05:49:06,2022-08-13T19:44:25,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-14,26.3,17,22.2,26.3,17,22.2,17.4,75,1.082,100,8.33,rain,0,0,22,18.4,232,1008.8,70.3,10.8,280.1,24.4,9,10,2022-08-14T05:50:06,2022-08-14T19:43:03,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-15,29.3,18,23.8,32.4,18,24.3,17.4,69.5,0.1,100,4.17,rain,0,0,22.7,18.4,282.3,1010,23.1,11,302.1,26.1,9,10,2022-08-15T05:51:07,2022-08-15T19:41:39,0.61,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-16,31,19,24.2,30.6,19,24.3,17.8,69.1,1.991,100,4.17,rain,0,0,29.9,16.6,123.9,1011.9,64,10.4,250.9,21.7,9,10,2022-08-16T05:52:08,2022-08-16T19:40:13,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-17,33,19,25.6,35.3,19,26.3,18.8,68.5,0,0,0,,0,0,22.7,20.5,344.2,1012.4,11.9,10.8,299.3,25.9,9,10,2022-08-17T05:53:08,2022-08-17T19:38:47,0.68,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-18,36,19,27.2,46.5,19,28.9,19.7,66.4,0,0,0,,0,0,18.4,14.8,349.4,1012.3,8.8,10.6,297.8,25.7,9,10,2022-08-18T05:54:09,2022-08-18T19:37:20,0.71,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-19,37,22,29.2,44.7,22,30.9,19.2,58.1,0,0,0,,0,0,16.9,22.2,202.7,1010.3,19.8,10,296.7,25.6,9,15,2022-08-19T05:55:10,2022-08-19T19:35:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-20,30.1,23,26.1,35.4,23,27.1,20.6,72.1,0.058,100,8.33,rain,0,0,35.3,18.4,294.3,1009,65,10.8,243.9,21.1,7,60,2022-08-20T05:56:10,2022-08-20T19:34:23,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-21,31,21,25,34.4,21,25.8,19.8,74.4,0.01,100,4.17,rain,0,0,27.4,18.4,278.1,1007.4,51.8,10.8,288.8,25,9,60,2022-08-21T05:57:11,2022-08-21T19:32:53,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-22,31.3,19,24.7,36.1,19,25.5,19.5,73.9,0.002,100,4.17,rain,0,0,35.3,29.1,304.7,1005.8,64.8,10.8,253,21.8,8,30,2022-08-22T05:58:11,2022-08-22T19:31:22,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-23,31,19,24.8,33,19,25.5,19.2,72.4,0.3,100,8.33,rain,0,0,26.6,31.2,311.2,1008.6,61.7,11.2,268.3,23.2,9,30,2022-08-23T05:59:12,2022-08-23T19:29:51,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-24,33,21,24.7,33.5,21,25,17.5,67.5,1.888,100,8.33,rain,0,0,32.8,20.5,353.2,1009.9,81.2,10.6,164.8,14.2,5,30,2022-08-24T06:00:13,2022-08-24T19:28:18,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-25,33,19,25.3,33.5,19,25.5,18.2,67.7,1.989,100,8.33,rain,0,0,43.2,16.6,349.7,1009.3,61.5,10.6,224.5,19.3,8,10,2022-08-25T06:01:13,2022-08-25T19:26:45,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-26,34,20,26.3,37.9,20,27.3,19,66.4,0,0,0,,0,0,27.4,22.3,350.8,1008.8,13.7,10.6,281.7,24.2,9,30,2022-08-26T06:02:14,2022-08-26T19:25:11,0.97,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-27,33,20,26.4,36.7,20,27.2,19.3,66.8,0,0,0,,0,0,18.4,14.8,292.7,1010.4,24.7,10.6,277.4,23.9,8,30,2022-08-27T06:03:14,2022-08-27T19:23:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-28,33,19,25.9,34.9,19,26.6,19.2,69.3,0,0,0,,0,0,23.8,18.4,256.3,1012.8,42.7,10.8,276,23.9,8,30,2022-08-28T06:04:14,2022-08-28T19:22:00,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-29,31,20,25.3,34.9,20,26.1,19.4,71.6,0.07,100,4.17,rain,0,0,26.6,24.1,344.6,1014.3,64.9,10.8,249.3,21.5,8,30,2022-08-29T06:05:15,2022-08-29T19:20:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-30,32,18,24.8,33.1,18,25.2,18.3,69,0.4,100,4.17,rain,0,0,25.2,20.5,323.6,1014.2,57.8,10.6,271.5,23.5,8,30,2022-08-30T06:06:15,2022-08-30T19:18:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-08-31,32,21,25.7,35,21,26.4,19.3,69.2,0,0,0,,0,0,28.4,18.4,290.3,1012.9,48.5,10.8,269.4,23.4,8,30,2022-08-31T06:07:16,2022-08-31T19:17:10,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-01,31,18,24.8,32.5,18,25.3,18.2,69.2,0.4,100,4.17,rain,0,0,30.2,16.6,280.6,1010.5,55.5,10.8,206,17.7,7,10,2022-09-01T06:08:16,2022-09-01T19:15:32,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-02,27,18.1,22.6,28.4,18.1,22.6,18.7,79.6,8.018,100,12.5,rain,0,0,22,18.4,132.8,1010.5,86.7,10.1,210.5,18.2,8,10,2022-09-02T06:09:16,2022-09-02T19:13:54,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-03,29.1,20.2,24.1,30.4,20.2,24.4,18.7,73.4,0.075,100,4.17,rain,0,0,25.6,14.7,301.6,1014.9,42.2,10.8,266.5,23,8,10,2022-09-03T06:10:16,2022-09-03T19:12:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-04,30,18,24.2,32.1,18,24.6,18,70.3,0.1,100,4.17,rain,0,0,26.6,14.6,340.9,1017.6,62.2,10.6,206.5,17.8,7,10,2022-09-04T06:11:16,2022-09-04T19:10:35,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-05,32,17,24.8,31,17,25,17.7,67.7,0,0,0,,0,0,47.5,25.9,341.2,1017.8,17.9,10.8,264.8,22.8,8,10,2022-09-05T06:12:17,2022-09-05T19:08:55,0.32,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-06,31,18,24.2,31,18,24.4,17.1,66.9,0,0,0,,0,0,25.6,20.5,340.8,1017.4,27.3,10.8,262.7,22.7,8,10,2022-09-06T06:13:17,2022-09-06T19:07:15,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-07,31,17,24.4,32.6,17,24.7,17.6,68.6,0,0,0,,0,0,22.7,18.2,324.7,1016.9,3.7,11,262.1,22.7,8,10,2022-09-07T06:14:17,2022-09-07T19:05:34,0.39,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-08,33,17,24.7,33.2,17,25,17,65.3,0,0,0,,0,0,23.8,16.6,226.1,1016.3,14.6,10.8,259.2,22.4,8,10,2022-09-08T06:15:17,2022-09-08T19:03:53,0.43,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-09,30,19,24.2,32.6,19,24.6,18,69.3,0.01,100,4.17,rain,0,0,34.2,27.7,192.3,1014.6,65.4,10.2,231.5,20,7,30,2022-09-09T06:16:17,2022-09-09T19:02:11,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-10,30,21,25.9,34.1,21,26.8,20.2,72.3,0.998,100,8.33,rain,0,0,32,18.4,215.1,1013.6,59.3,10.8,249,21.6,8,30,2022-09-10T06:17:17,2022-09-10T19:00:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-11,30.6,19,24.7,32.3,19,25.1,18.2,68.6,0.005,100,4.17,rain,0,0,25.9,18.4,269.8,1012.2,48.9,11,226.7,19.7,8,10,2022-09-11T06:18:17,2022-09-11T18:58:47,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-12,30,16,22.9,30.9,16,22.9,15.7,67.7,0.1,100,4.17,rain,0,0,40.7,20.5,325.3,1012.4,11.7,10.7,254,22,8,10,2022-09-12T06:19:18,2022-09-12T18:57:05,0.56,Rain,Clear conditions throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-13,28.1,13,21.1,27.1,13,20.9,12.5,62.4,0,0,0,,0,0,38.2,24.1,344.8,1012.4,2.1,11.2,256.2,22.3,8,10,2022-09-13T06:20:18,2022-09-13T18:55:22,0.6,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-14,30.1,14,21.8,29.6,14,21.7,13,60.4,0,0,0,,0,0,18.7,16.6,153.1,1014.6,8.6,10.8,248.9,21.5,8,10,2022-09-14T06:21:18,2022-09-14T18:53:40,0.63,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-15,33,15,23.8,31.2,15,23.5,13.5,57,0,0,0,,0,0,21.6,25.5,188.6,1013.6,24.9,11,240.8,20.8,8,10,2022-09-15T06:22:18,2022-09-15T18:51:57,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-16,28.3,20,24.4,32.9,20,25,18.5,70,4.971,100,8.33,rain,0,0,36.7,33,174.5,1011,77.9,10.6,140.5,12.1,5,60,2022-09-16T06:23:19,2022-09-16T18:50:14,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-17,26,20,23.2,26,20,23.2,18.5,75.6,8.056,100,8.33,rain,0,0,68.8,22.2,164.8,1004.6,90.4,9.9,126.8,11,6,60,2022-09-17T06:24:19,2022-09-17T18:48:30,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-18,25.6,15,20.3,25.6,15,20.3,12.3,61.4,2.01,100,8.33,rain,0,0,53.3,18.4,294.1,1011,59.5,11,241,20.9,8,10,2022-09-18T06:25:20,2022-09-18T18:46:47,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-19,25.6,12,18.7,25.6,12,18.7,10,60,0,0,0,,0,0,22.7,13,190.8,1014.4,21.4,10.8,242.1,21.1,8,10,2022-09-19T06:26:20,2022-09-19T18:45:04,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-20,26.1,12,18.4,26.1,12,18.4,9.3,58.2,1.1,100,8.33,rain,0,0,29.9,20.5,354.2,1013.4,45.1,11,231.7,20,8,10,2022-09-20T06:27:21,2022-09-20T18:43:21,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-21,23.3,8,16.8,23.3,7.9,16.7,7.4,58.1,0,0,0,,0,0,45.4,27.7,336.1,1014,8,11.2,240,20.8,8,10,2022-09-21T06:28:22,2022-09-21T18:41:37,0.85,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-22,23,6,15.8,23,6,15.8,4.1,50.9,0,0,0,,0,0,46.8,20.5,345.8,1015.2,2.6,11,240,20.9,8,10,2022-09-22T06:29:23,2022-09-22T18:39:54,0.89,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-23,23.4,6,15.6,23.4,6,15.6,6.4,58.9,0,0,0,,0,0,38.2,18.4,344.3,1016.2,14.2,11,235.8,20.4,8,10,2022-09-23T06:30:24,2022-09-23T18:38:11,0.92,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-24,25,7,16.7,25,6.2,16.5,7.4,58.6,0,0,0,,0,0,17.3,16.6,182.9,1019.5,15.2,11,233.3,20.1,8,10,2022-09-24T06:31:25,2022-09-24T18:36:28,0.95,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-25,26,9,18.2,26,7.9,18.1,7.7,54.2,0,0,0,,0,0,36.4,13,164.1,1017.5,66.1,11.2,192.9,16.6,7,10,2022-09-25T06:32:26,2022-09-25T18:34:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-26,25,18,20,25,18,20,14.7,72.8,12.044,100,8.33,rain,0,0,63.7,18.4,153.5,1011.5,97.2,9.7,32,2.7,2,10,2022-09-26T06:33:28,2022-09-26T18:33:02,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-27,25,16,20.4,25,16,20.4,16.7,80.8,17.204,100,12.5,rain,0,0,50.8,25.9,158.3,1005.2,92.4,10.3,210.1,18,7,30,2022-09-27T06:34:29,2022-09-27T18:31:20,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-28,25.1,16,20.2,25.1,16,20.2,15.1,74.2,6.959,100,4.17,rain,0,0,40,25.8,190,1006.2,75.2,10.6,204,17.5,7,10,2022-09-28T06:35:31,2022-09-28T18:29:37,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-29,25,17,20.6,25,17,20.6,15.7,74.1,0.03,100,8.33,rain,0,0,38.5,18.4,164.2,1007.4,81,10,99.9,8.6,5,30,2022-09-29T06:36:33,2022-09-29T18:27:55,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-09-30,28,16,21.4,28.3,16,21.4,15.5,70.4,0,0,0,rain,0,0,35.3,22.3,187,1013.3,56.5,10.8,202.2,17.4,7,10,2022-09-30T06:37:36,2022-09-30T18:26:13,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-10-01,26.1,17,20.9,26.1,17,20.9,17.7,81.9,9.024,100,12.5,rain,0,0,48.2,27.7,76,1016,88,10,133.6,11.4,6,10,2022-10-01T06:38:38,2022-10-01T18:24:32,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-10-02,24.1,15,19.3,24.1,15,19.3,14.2,74.2,0.458,100,8.33,rain,0,0,24.1,16.6,256,1018.6,44.6,11.4,207.5,18.1,7,10,2022-10-02T06:39:41,2022-10-02T18:22:51,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-10-03,24,12,18.3,24,12,18.3,12.9,72.2,0,0,0,,0,0,36.7,16.6,331.9,1015.1,22.2,10.8,204,17.4,7,10,2022-10-03T06:40:44,2022-10-03T18:21:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-10-04,24,7,16.5,24,7,16.5,7.1,57.2,0,0,0,,0,0,41.8,20.5,342,1017.5,8.3,10.8,208,17.9,7,10,2022-10-04T06:41:47,2022-10-04T18:19:30,0.3,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-10-05,24,7,15.8,24,6.2,15.8,7.5,62.2,0,0,0,,0,0,27,14.7,8.7,1023.3,30.3,11.2,194.3,16.9,7,10,2022-10-05T06:42:50,2022-10-05T18:17:50,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
